Id,Lot Frontage,Lot Area,Neighborhood,Overall Qual,Year Built,Year Remod/Add,Exterior 1st,Exterior 2nd,Exter Qual,Foundation,Bsmt Qual,Bsmt Cond,Total Bsmt SF,Heating QC,Central Air,Gr Liv Area,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Finish,Garage Cars,Garage Area,Garage Qual,Paved Drive,Mo Sold,Yr Sold,SalePrice,total bath,total sf,age,Neighborhood Interaction,overall SF Interaction
94,25,4835,6,7,2004,2005,MetalSd,MetalSd,4,PConc,5,3,1488.0,5,1,1488,4,6,Typ,1,3,2.0,506.0,3,3,3,2010,260000,3.0,3482.0,6,20892.0,24374.0
1745,53,3710,2,7,2007,2007,VinylSd,VinylSd,4,PConc,4,3,1266.0,5,1,1266,4,6,Typ,1,3,2.0,388.0,3,3,8,2007,185485,2.0,2920.0,0,5840.0,20440.0
744,51,6120,0,5,1931,1993,Wd Sdng,Wd Sdng,3,BrkTil,3,3,715.0,3,1,875,3,5,Typ,0,1,1.0,180.0,2,3,11,2009,105000,2.0,1770.0,78,0.0,8850.0
1859,80,9600,4,6,1976,1994,Plywood,Plywood,4,CBlock,3,3,528.0,5,1,1855,3,7,Typ,1,2,2.0,512.0,3,3,8,2007,187000,2.5,2895.0,31,11580.0,17370.0
2343,91,14145,3,7,1984,1998,Wd Sdng,Wd Sdng,4,CBlock,4,3,1208.0,5,1,1621,4,8,Typ,0,2,2.0,440.0,3,3,5,2006,202500,3.0,3269.0,22,9807.0,22883.0
1713,70,9926,10,7,2005,2006,VinylSd,VinylSd,4,PConc,4,3,1614.0,5,1,1614,4,7,Typ,0,2,3.0,878.0,3,3,5,2007,245700,3.0,4106.0,2,41060.0,28742.0
1816,50,8012,2,6,1980,1980,Plywood,Plywood,3,CBlock,3,3,630.0,5,1,1266,3,5,Typ,2,2,1.0,283.0,3,3,7,2007,128000,1.5,2179.0,27,4358.0,13074.0
2390,80,10240,10,8,2005,2005,VinylSd,VinylSd,4,PConc,4,3,1030.0,4,1,2098,5,8,Typ,1,2,3.0,878.0,3,3,3,2006,275500,2.5,4006.0,1,40060.0,32048.0
364,69,10762,2,7,1999,1999,VinylSd,VinylSd,4,PConc,4,3,978.0,5,1,1983,4,9,Typ,1,3,2.0,490.0,3,3,5,2009,225000,2.5,3451.0,10,6902.0,24157.0
684,80,8000,0,5,1959,1959,BrkFace,Plywood,3,CBlock,4,3,528.0,3,1,1183,3,6,Typ,0,2,1.0,288.0,3,3,7,2009,138000,2.0,1999.0,50,0.0,9995.0
32,21,1680,0,6,1971,1971,HdBoard,ImStucc,3,CBlock,3,3,525.0,3,1,1092,3,6,Typ,0,1,1.0,264.0,3,3,3,2010,88000,1.5,1881.0,39,0.0,11286.0
1698,105,13693,10,9,2006,2006,VinylSd,VinylSd,5,PConc,4,3,2153.0,5,1,2643,5,9,Typ,1,3,3.0,694.0,3,3,3,2007,380000,2.5,5490.0,1,54900.0,49410.0
1129,85,10625,6,8,2007,2007,VinylSd,VinylSd,4,PConc,4,3,1660.0,5,1,1660,4,7,Typ,1,3,3.0,660.0,3,3,6,2008,256000,2.0,3980.0,1,23880.0,31840.0
165,60,7200,0,5,1951,2000,Wd Sdng,Wd Sdng,3,CBlock,3,3,900.0,3,1,900,4,5,Typ,0,1,2.0,576.0,3,3,5,2010,134800,1.0,2376.0,59,0.0,11880.0
935,24,1612,0,6,1980,1980,MetalSd,MetalSd,3,CBlock,4,3,561.0,3,1,1229,3,5,Typ,1,3,2.0,462.0,3,3,7,2009,121000,1.5,2252.0,29,0.0,13512.0
1802,84,10207,6,7,2007,2007,VinylSd,VinylSd,4,PConc,4,3,874.0,5,1,1761,4,7,Typ,0,3,2.0,578.0,3,3,8,2007,227875,3.0,3213.0,0,19278.0,22491.0
250,64,10475,4,8,2008,2008,VinylSd,VinylSd,4,PConc,4,3,1694.0,5,1,1694,4,7,Typ,0,2,3.0,776.0,3,3,2,2010,245350,2.0,4164.0,2,16656.0,33312.0
2668,33,5976,0,5,1920,1950,Wd Sdng,Wd Sdng,3,PConc,3,3,624.0,4,0,1248,3,8,Typ,0,0,0.0,0.0,0,1,12,2006,93500,2.0,1872.0,86,0.0,9360.0
236,85,10625,0,5,1920,1950,Wd Sdng,Wd Sdng,3,BrkTil,3,3,458.0,2,0,835,3,5,Typ,0,1,1.0,366.0,2,3,5,2010,83000,1.0,1659.0,90,0.0,8295.0
2117,69,53107,4,6,1992,1992,HdBoard,HdBoard,4,PConc,4,3,1580.0,5,1,1953,4,9,Typ,2,3,2.0,501.0,3,3,6,2007,240000,3.5,4034.0,15,16136.0,24204.0
2029,40,5680,0,5,1901,1950,AsbShng,AsbShng,3,CBlock,3,3,592.0,3,0,1173,3,7,Typ,0,1,1.0,240.0,3,3,9,2007,113000,2.0,2005.0,106,0.0,10025.0
636,66,12400,0,6,1958,1998,Wd Sdng,Wd Sdng,3,CBlock,3,2,1215.0,3,1,1215,3,6,Typ,0,1,1.0,297.0,3,3,6,2009,155000,1.0,2727.0,51,0.0,16362.0
1155,65,6768,0,6,1961,1996,HdBoard,HdBoard,3,CBlock,3,3,912.0,4,1,912,4,5,Typ,0,1,1.0,288.0,3,3,5,2008,142000,2.0,2112.0,47,0.0,12672.0
739,50,6000,0,6,1926,2004,Wd Sdng,Wd Sdng,4,PConc,3,3,884.0,4,1,904,3,4,Typ,0,1,1.0,180.0,3,3,1,2009,119000,1.0,1968.0,83,0.0,11808.0
1608,75,12508,0,6,1940,1985,VinylSd,VinylSd,3,CBlock,4,3,983.0,5,1,1750,3,7,Mod,0,1,1.0,423.0,3,3,7,2008,160000,3.0,3156.0,68,0.0,18936.0
1087,62,7415,2,6,2004,2004,VinylSd,VinylSd,3,PConc,3,3,839.0,5,1,1593,3,8,Typ,1,3,2.0,398.0,3,3,4,2008,193000,3.5,2830.0,4,5660.0,16980.0
1774,88,11762,8,8,1992,1993,VinylSd,VinylSd,4,PConc,5,3,1105.0,5,1,2202,4,9,Typ,1,2,2.0,517.0,3,3,9,2007,263000,3.5,3824.0,15,30592.0,30592.0
2816,65,8767,4,7,2005,2005,VinylSd,VinylSd,4,PConc,4,3,1310.0,5,1,1310,4,6,Typ,1,3,2.0,400.0,3,3,7,2006,164990,2.0,3020.0,1,12080.0,21140.0
2194,60,8190,0,4,1954,1954,Wd Sdng,Wd Sdng,3,CBlock,3,3,948.0,5,1,948,3,5,Typ,1,1,1.0,280.0,3,3,10,2007,119000,2.0,2176.0,53,0.0,8704.0
523,75,7500,6,8,2006,2007,VinylSd,VinylSd,4,PConc,4,3,1372.0,5,1,1448,4,6,Typ,1,2,2.0,692.0,3,3,6,2009,238500,2.0,3512.0,3,21072.0,28096.0
2767,62,70761,4,7,1975,1975,Plywood,Plywood,3,CBlock,4,3,1533.0,3,1,1533,4,5,Typ,2,1,2.0,576.0,3,3,12,2006,280000,3.0,3642.0,31,14568.0,25494.0
1837,32,3784,6,8,2006,2007,VinylSd,VinylSd,4,PConc,4,3,1511.0,5,1,1565,4,5,Typ,0,3,2.0,476.0,3,3,2,2007,193800,3.0,3552.0,1,21312.0,28416.0
2284,44,4224,0,5,1976,1976,CemntBd,CmentBd,3,PConc,4,3,1040.0,3,1,1060,3,6,Typ,1,1,2.0,572.0,3,3,6,2007,129900,2.0,2672.0,31,0.0,13360.0
1434,57,9245,4,5,1994,1995,VinylSd,VinylSd,3,PConc,4,3,990.0,5,1,990,3,5,Typ,0,1,2.0,672.0,3,3,2,2008,145000,1.0,2652.0,14,10608.0,13260.0
2794,69,14781,4,8,2001,2002,VinylSd,VinylSd,4,PConc,4,3,1753.0,5,1,1787,4,7,Typ,1,2,3.0,748.0,3,3,8,2006,275000,2.0,4288.0,5,17152.0,34304.0
2625,60,8544,0,3,1950,1950,BrkFace,Stone,3,Slab,0,0,0.0,2,0,1040,3,6,Typ,0,1,2.0,400.0,3,3,12,2006,81400,2.0,1440.0,56,0.0,4320.0
794,62,7440,0,5,1954,1954,Wd Sdng,Wd Sdng,3,CBlock,4,3,1089.0,3,1,1089,3,5,Typ,1,2,1.0,252.0,3,2,9,2009,125000,2.0,2430.0,55,0.0,12150.0
708,62,7404,0,4,1920,1950,MetalSd,MetalSd,3,BrkTil,2,3,861.0,3,1,861,3,5,Typ,0,1,2.0,288.0,3,1,11,2009,80000,1.0,2010.0,89,0.0,8040.0
286,67,4853,0,5,1924,1999,MetalSd,VinylSd,3,BrkTil,3,3,1107.0,2,0,1296,2,5,Typ,1,1,1.0,260.0,3,3,5,2010,104000,2.0,2663.0,86,0.0,13315.0
62,59,10593,8,7,1996,1996,VinylSd,VinylSd,4,PConc,4,3,1720.0,5,1,1720,4,7,Typ,1,3,2.0,527.0,3,3,3,2010,260400,3.0,3967.0,14,31736.0,27769.0
1647,78,12090,3,7,1981,2003,MetalSd,MetalSd,4,CBlock,4,3,725.0,5,1,1479,4,6,Typ,1,2,2.0,484.0,3,3,3,2007,176000,2.5,2688.0,26,8064.0,18816.0
2054,69,11677,0,5,1966,1966,HdBoard,HdBoard,3,CBlock,3,3,1040.0,3,1,1040,3,6,Typ,0,2,1.0,264.0,3,3,2,2007,123000,2.0,2344.0,41,0.0,11720.0
1102,69,11000,8,9,2000,2000,VinylSd,VinylSd,4,PConc,5,3,1519.0,5,1,2172,5,8,Typ,1,2,3.0,687.0,3,3,6,2008,291000,2.5,4378.0,8,35024.0,39402.0
654,50,8000,0,6,1948,2002,VinylSd,VinylSd,3,CBlock,3,3,972.0,5,1,972,3,5,Typ,1,1,1.0,240.0,3,3,5,2009,132000,2.0,2184.0,61,0.0,13104.0
1089,51,8029,2,6,2005,2005,VinylSd,VinylSd,3,PConc,4,3,728.0,5,1,1456,4,8,Typ,0,3,2.0,400.0,3,3,7,2008,176000,2.5,2584.0,3,5168.0,15504.0
604,69,13495,0,5,1956,1956,Wd Sdng,Wd Sdng,3,CBlock,3,3,1048.0,2,1,1728,3,7,Min1,1,1,2.0,576.0,3,3,7,2009,177625,3.0,3352.0,53,0.0,16760.0
2838,60,9738,0,5,1924,1950,AsbShng,AsbShng,3,BrkTil,3,3,784.0,4,1,1221,3,7,Typ,0,1,1.0,392.0,3,3,3,2006,104900,2.0,2397.0,82,0.0,11985.0
2777,68,9272,4,7,1999,1999,VinylSd,VinylSd,4,PConc,4,3,842.0,5,1,1749,4,7,Typ,0,2,2.0,515.0,3,3,6,2006,196000,2.5,3106.0,7,12424.0,21742.0
1723,48,7841,10,9,2005,2005,MetalSd,MetalSd,5,PConc,5,3,1577.0,5,1,1577,5,6,Typ,1,2,2.0,564.0,3,3,5,2007,280000,3.0,3718.0,2,37180.0,33462.0
349,69,8530,2,7,1995,1996,HdBoard,HdBoard,3,PConc,4,3,384.0,4,1,1474,3,7,Typ,1,3,2.0,400.0,3,3,5,2009,168500,2.5,2258.0,14,4516.0,15806.0
2313,69,13041,2,6,1995,1995,HdBoard,HdBoard,3,PConc,4,3,781.0,4,1,1671,3,7,Typ,1,3,2.0,423.0,3,3,2,2006,170000,2.5,2875.0,11,5750.0,17250.0
2279,200,43500,0,3,1953,1953,MetalSd,MetalSd,3,CBlock,0,0,0.0,5,1,2034,3,9,Min1,0,2,4.0,1041.0,3,1,6,2007,130000,1.0,3075.0,54,0.0,9225.0
1346,52,6240,0,7,1939,1950,Wd Sdng,Wd Sdng,3,BrkTil,3,3,989.0,3,1,2009,3,7,Min2,1,1,2.0,400.0,3,3,1,2008,150000,2.0,3398.0,69,0.0,23786.0
2770,95,13015,4,5,1996,1996,VinylSd,VinylSd,3,PConc,4,3,1100.0,5,1,1100,3,5,Typ,0,2,2.0,462.0,3,3,6,2006,145000,1.5,2662.0,10,10648.0,13310.0
2923,63,9297,0,5,1976,1976,Plywood,Plywood,3,CBlock,3,3,1728.0,3,1,1728,3,8,Typ,0,1,2.0,560.0,3,3,7,2006,188000,4.0,4016.0,30,0.0,20080.0
1619,57,8773,2,6,1997,1997,VinylSd,VinylSd,3,PConc,4,3,916.0,4,1,1600,3,7,Typ,1,3,2.0,460.0,3,3,8,2007,169000,2.5,2976.0,10,5952.0,17856.0
2178,74,8536,0,5,2006,2007,VinylSd,VinylSd,3,PConc,4,3,1125.0,4,1,1125,3,5,Typ,0,1,2.0,430.0,3,3,4,2007,155000,1.5,2680.0,1,0.0,13400.0
1160,59,4282,6,7,2004,2004,MetalSd,MetalSd,4,PConc,4,3,1391.0,5,1,1391,4,5,Typ,0,2,2.0,530.0,3,3,7,2008,196000,2.0,3312.0,4,19872.0,23184.0
1755,69,8740,2,7,2002,2002,VinylSd,VinylSd,4,PConc,4,3,854.0,5,1,1995,4,8,Typ,1,3,2.0,435.0,3,3,7,2007,219500,2.5,3284.0,5,6568.0,22988.0
2412,65,10237,2,6,2005,2006,VinylSd,VinylSd,4,PConc,4,3,728.0,5,1,1456,4,8,Typ,1,3,2.0,390.0,3,3,2,2006,170440,2.5,2574.0,1,5148.0,15444.0
889,75,7950,0,6,1977,1977,HdBoard,Plywood,3,CBlock,3,3,690.0,3,1,1426,3,6,Typ,0,3,2.0,440.0,3,3,7,2009,159500,1.5,2556.0,32,0.0,15336.0
2181,128,39290,0,10,2008,2009,CemntBd,CmentBd,5,PConc,5,3,5095.0,5,1,5095,5,15,Typ,2,3,3.0,1154.0,3,3,10,2007,183850,3.5,11344.0,-1,0.0,113440.0
1186,80,10400,3,7,1970,1970,Plywood,Plywood,3,PConc,3,3,1304.0,4,1,1682,3,7,Typ,1,1,2.0,530.0,3,3,5,2008,174000,2.0,3516.0,38,10548.0,24612.0
1613,85,10628,0,7,1970,1970,Plywood,Plywood,3,CBlock,3,4,1277.0,3,1,1277,3,5,Typ,1,1,2.0,526.0,3,3,4,2007,167000,2.0,3080.0,37,0.0,21560.0
411,24,2280,0,6,1976,1976,Plywood,Brk Cmn,3,CBlock,4,3,855.0,3,1,1456,3,7,Typ,1,1,2.0,440.0,3,3,7,2009,148500,2.5,2751.0,33,0.0,16506.0
810,64,7018,2,5,1979,1979,HdBoard,HdBoard,3,Slab,0,0,0.0,3,1,2228,3,8,Typ,0,1,2.0,720.0,3,3,6,2009,147983,2.0,2948.0,30,5896.0,14740.0
548,75,10762,2,6,1980,1980,Plywood,Plywood,3,CBlock,4,3,626.0,3,1,1217,3,6,Typ,1,2,1.0,288.0,3,3,4,2009,120000,1.5,2131.0,29,4262.0,12786.0
2179,60,7024,0,5,2005,2006,VinylSd,VinylSd,3,PConc,5,4,1090.0,4,1,1090,3,5,Typ,0,3,2.0,450.0,3,3,6,2007,157000,2.5,2630.0,2,0.0,13150.0
2746,50,7585,0,5,1948,1950,MetalSd,MetalSd,3,CBlock,2,2,810.0,2,1,1456,3,7,Typ,1,1,1.0,280.0,3,2,8,2006,91500,2.0,2546.0,58,0.0,12730.0
1486,67,8777,0,5,1910,1950,MetalSd,Wd Sdng,3,CBlock,2,3,796.0,4,1,796,3,4,Typ,0,0,0.0,0.0,0,2,5,2008,85000,1.0,1592.0,98,0.0,7960.0
2168,70,9170,0,5,1965,1965,MetalSd,MetalSd,3,CBlock,3,3,1214.0,5,1,1214,3,6,Typ,0,1,2.0,461.0,2,3,4,2007,140000,2.0,2889.0,42,0.0,14445.0
2061,66,7742,0,5,1966,1966,HdBoard,HdBoard,3,CBlock,3,3,955.0,5,1,955,3,6,Typ,0,1,1.0,386.0,3,3,1,2007,127000,2.0,2296.0,41,0.0,11480.0
1131,64,8791,6,6,2003,2003,VinylSd,VinylSd,4,PConc,4,3,864.0,5,1,1728,4,7,Typ,0,2,2.0,673.0,3,3,5,2008,207500,2.5,3265.0,5,19590.0,19590.0
2738,60,19800,0,6,1935,1990,BrkFace,Wd Sdng,3,BrkTil,3,3,1836.0,4,1,3672,4,7,Typ,2,1,2.0,836.0,3,3,12,2006,415000,3.5,6344.0,71,0.0,38064.0
929,90,13339,4,6,1960,1960,HdBoard,Plywood,3,CBlock,3,3,1561.0,3,1,1561,3,6,Typ,1,3,2.0,463.0,3,3,5,2009,193000,3.0,3585.0,49,14340.0,21510.0
362,65,8125,2,6,1994,1995,HdBoard,HdBoard,3,PConc,4,3,702.0,4,1,1481,3,6,Typ,1,3,2.0,343.0,3,3,3,2009,174000,2.5,2526.0,15,5052.0,15156.0
652,78,11419,0,7,1948,1999,WdShing,Wd Shng,3,CBlock,3,3,699.0,5,1,1527,3,6,Typ,1,1,2.0,410.0,3,3,12,2009,152500,2.5,2636.0,61,0.0,18452.0
1466,72,7226,4,7,2003,2003,VinylSd,VinylSd,4,PConc,4,3,798.0,5,1,1640,4,6,Typ,0,2,2.0,595.0,3,3,6,2008,183000,2.5,3033.0,5,12132.0,21231.0
2087,60,11100,0,5,1951,1994,Wd Sdng,Wd Sdng,3,PConc,3,3,1080.0,3,0,1480,3,7,Typ,1,1,1.0,253.0,3,3,7,2007,136500,2.0,2813.0,56,0.0,14065.0
1442,80,12435,4,7,2001,2001,VinylSd,VinylSd,4,PConc,4,3,963.0,5,1,1792,4,7,Typ,1,2,2.0,564.0,3,3,5,2008,231500,2.5,3319.0,7,13276.0,23233.0
2744,57,6420,0,5,1952,1952,Wd Sdng,Wd Sdng,3,PConc,5,4,980.0,2,1,1148,3,6,Typ,0,1,1.0,308.0,3,3,9,2006,123500,1.0,2436.0,54,0.0,12180.0
1511,59,16466,0,5,1955,1955,MetalSd,MetalSd,3,PConc,3,3,816.0,3,1,1393,3,8,Typ,0,1,1.0,300.0,3,3,4,2008,135500,1.5,2509.0,53,0.0,12545.0
2175,65,6285,0,6,1976,1976,HdBoard,Plywood,3,CBlock,3,3,960.0,3,1,1044,3,7,Typ,1,1,2.0,528.0,3,3,4,2007,133500,2.0,2532.0,31,0.0,15192.0
1236,71,9204,0,5,1963,1963,HdBoard,HdBoard,3,CBlock,3,3,1144.0,3,1,1144,3,6,Typ,0,1,1.0,336.0,3,3,8,2008,124000,2.5,2624.0,45,0.0,13120.0
2448,78,12011,8,8,1998,1998,VinylSd,VinylSd,4,PConc,4,3,1086.0,5,1,1924,4,7,Typ,1,2,2.0,592.0,3,3,6,2006,280000,3.5,3602.0,8,28816.0,28816.0
60,108,14774,8,9,1999,1999,VinylSd,VinylSd,4,PConc,4,3,1393.0,5,1,2599,4,10,Typ,1,3,3.0,779.0,3,3,5,2010,333168,2.5,4771.0,11,38168.0,42939.0
346,69,11792,2,8,2003,2003,VinylSd,VinylSd,4,PConc,4,3,1008.0,5,1,2283,4,9,Typ,1,3,3.0,632.0,3,3,8,2009,270000,2.5,3923.0,6,7846.0,31384.0
678,60,8064,0,6,1950,1950,Wd Sdng,Wd Sdng,3,CBlock,3,3,795.0,4,0,1133,3,5,Typ,0,1,2.0,900.0,3,3,12,2009,128500,1.0,2828.0,59,0.0,16968.0
2481,50,7175,2,6,1990,1991,Plywood,Plywood,4,PConc,4,3,1398.0,4,1,1398,4,5,Typ,0,2,2.0,542.0,3,3,7,2006,172000,3.0,3338.0,16,6676.0,20028.0
2729,72,10820,0,5,1971,1972,HdBoard,HdBoard,3,PConc,4,3,782.0,5,1,810,3,4,Typ,0,1,2.0,576.0,3,3,6,2006,130000,2.0,2168.0,35,0.0,10840.0
453,34,5381,10,6,2005,2005,VinylSd,VinylSd,4,PConc,4,3,1306.0,5,1,1306,4,5,Typ,1,2,2.0,624.0,3,3,8,2009,196000,3.0,3236.0,4,32360.0,19416.0
2234,50,5000,0,5,1941,1950,MetalSd,MetalSd,3,CBlock,3,3,720.0,1,0,803,3,5,Typ,0,1,2.0,360.0,3,3,12,2007,87000,1.0,1883.0,66,0.0,9415.0
2007,55,8674,0,5,1950,1950,MetalSd,MetalSd,3,CBlock,2,3,910.0,3,1,1435,3,6,Typ,0,1,1.0,308.0,3,3,3,2007,128250,2.0,2653.0,57,0.0,13265.0
20,85,13175,3,6,1978,1988,Plywood,Plywood,3,CBlock,4,3,1542.0,3,1,2073,3,7,Min1,2,1,2.0,500.0,3,3,2,2010,210000,3.0,4115.0,32,12345.0,24690.0
2217,69,11275,4,6,1932,1950,MetalSd,MetalSd,3,CBlock,3,3,854.0,3,1,1991,3,7,Typ,1,1,2.0,432.0,3,3,3,2007,220000,1.5,3277.0,75,13108.0,19662.0
232,60,9600,0,4,1950,1995,VinylSd,HdBoard,3,CBlock,4,3,1067.0,3,1,1067,4,4,Min2,0,1,2.0,436.0,3,3,2,2010,128000,2.0,2570.0,60,0.0,10280.0
1982,120,9000,0,5,1900,2006,Stucco,Stucco,3,BrkTil,3,2,680.0,5,1,1174,4,6,Typ,1,1,2.0,576.0,3,3,6,2007,135000,1.0,2430.0,107,0.0,12150.0
1570,74,9990,0,4,1991,1991,HdBoard,HdBoard,3,PConc,4,3,1680.0,4,1,1689,3,6,Typ,1,1,2.0,432.0,3,3,7,2008,228500,3.0,3801.0,17,0.0,15204.0
195,50,6000,0,6,1939,1950,MetalSd,MetalSd,3,BrkTil,3,4,608.0,3,1,1132,3,5,Typ,0,1,1.0,240.0,3,3,4,2010,134000,2.0,1980.0,71,0.0,11880.0
2307,85,10533,0,6,1956,1956,VinylSd,VinylSd,3,CBlock,3,3,1008.0,3,1,1024,4,5,Typ,2,1,1.0,313.0,3,3,8,2006,157500,2.0,2345.0,50,0.0,14070.0
504,69,11692,8,8,1993,1994,HdBoard,HdBoard,4,PConc,4,3,1173.0,5,1,2232,4,8,Typ,1,2,2.0,623.0,3,3,10,2009,263550,3.5,4028.0,16,32224.0,32224.0
1644,69,12546,3,6,1981,1981,MetalSd,MetalSd,4,CBlock,4,3,1440.0,5,1,1440,4,7,Typ,1,3,2.0,467.0,3,3,4,2007,182900,2.0,3347.0,26,10041.0,20082.0
939,69,21695,4,6,1988,2007,Wd Sdng,Plywood,4,CBlock,4,3,880.0,5,1,1680,4,5,Typ,1,3,2.0,540.0,3,3,12,2009,222000,3.0,3100.0,21,12400.0,18600.0
1591,77,9278,0,5,2007,2008,VinylSd,VinylSd,3,PConc,4,3,1092.0,5,1,1092,3,5,Typ,0,0,0.0,0.0,0,3,2,2008,146000,1.0,2184.0,1,0.0,10920.0
2001,90,8100,0,5,1948,1973,VinylSd,VinylSd,3,BrkTil,3,3,1559.0,4,1,1559,3,5,Min2,0,1,2.0,812.0,3,3,6,2007,153500,2.0,3930.0,59,0.0,19650.0
2379,129,16737,10,9,2004,2005,VinylSd,VinylSd,4,PConc,5,3,1980.0,5,1,1980,5,8,Typ,1,3,3.0,770.0,3,3,9,2006,315000,3.0,4730.0,2,47300.0,42570.0
1100,80,9200,8,8,1998,1998,VinylSd,VinylSd,4,PConc,4,3,1470.0,4,1,2630,4,8,Typ,1,3,3.0,696.0,3,3,6,2008,315000,3.5,4796.0,10,38368.0,38368.0
1118,73,9801,6,8,2007,2007,VinylSd,VinylSd,4,PConc,4,3,1341.0,5,1,1861,4,7,Typ,1,2,3.0,851.0,3,3,7,2008,257000,3.0,4053.0,1,24318.0,32424.0
1593,150,14137,0,4,1964,1964,HdBoard,HdBoard,3,CBlock,4,3,1200.0,4,1,1200,3,6,Typ,0,3,3.0,850.0,3,3,11,2008,173000,2.0,3250.0,44,0.0,13000.0
2338,69,14762,2,5,1948,1950,Plywood,Plywood,3,Slab,0,0,0.0,4,1,2320,3,7,Typ,1,1,2.0,672.0,3,2,5,2006,169000,2.0,2992.0,58,5984.0,14960.0
458,117,15262,10,8,2003,2004,VinylSd,VinylSd,4,PConc,5,3,2200.0,5,1,2200,5,8,Typ,1,3,3.0,685.0,3,3,7,2009,382500,3.5,5085.0,6,50850.0,40680.0
1454,75,9742,4,8,2002,2002,VinylSd,VinylSd,4,PConc,4,3,1777.0,5,1,1795,4,7,Typ,1,2,2.0,534.0,3,3,9,2008,230000,2.0,4106.0,6,16424.0,32848.0
641,74,8532,0,5,1954,1990,Wd Sdng,Wd Sdng,3,CBlock,3,3,1297.0,4,1,1297,3,5,Typ,1,3,2.0,498.0,3,3,10,2009,153000,1.0,3092.0,55,0.0,15460.0
644,79,10634,0,5,1953,1953,MetalSd,MetalSd,3,PConc,3,3,608.0,3,1,1319,3,5,Min2,0,1,1.0,270.0,3,3,11,2009,123000,2.0,2197.0,56,0.0,10985.0
840,65,14753,4,7,1998,1998,VinylSd,VinylSd,3,PConc,4,3,1463.0,5,1,1463,3,5,Typ,0,3,2.0,539.0,3,3,12,2009,207000,3.0,3465.0,11,13860.0,24255.0
1307,87,18386,0,7,1880,2002,CemntBd,CmentBd,3,BrkTil,3,3,1470.0,5,1,3493,4,10,Typ,1,1,3.0,870.0,3,3,5,2008,295000,3.0,5833.0,128,0.0,40831.0
1809,60,12450,2,5,2003,2004,VinylSd,VinylSd,4,PConc,4,3,1094.0,5,1,1094,4,6,Typ,0,1,2.0,576.0,3,3,5,2007,149000,2.0,2764.0,4,5528.0,13820.0
56,69,7851,2,6,2002,2002,VinylSd,VinylSd,4,PConc,4,3,860.0,5,1,1960,4,8,Typ,2,3,2.0,440.0,3,3,5,2010,216500,3.5,3260.0,8,6520.0,19560.0
1905,50,5175,0,5,1958,2000,VinylSd,VinylSd,3,CBlock,3,3,808.0,5,1,808,3,5,Typ,0,1,1.0,308.0,3,1,7,2007,112000,1.0,1924.0,49,0.0,9620.0
2060,69,8398,0,5,1967,1967,MetalSd,MetalSd,3,CBlock,3,3,943.0,3,1,943,3,5,Typ,0,1,2.0,528.0,3,3,6,2007,134500,2.0,2414.0,40,0.0,12070.0
1085,53,3710,2,7,2007,2008,WdShing,Wd Shng,4,PConc,4,3,1146.0,5,1,1246,4,5,Typ,1,3,2.0,428.0,3,3,3,2008,187687,2.0,2820.0,1,5640.0,19740.0
305,60,7500,0,4,1920,1950,MetalSd,MetalSd,3,CBlock,3,3,698.0,3,1,1128,3,6,Typ,0,2,2.0,528.0,3,3,4,2010,68400,1.0,2354.0,90,0.0,9416.0
671,62,8010,0,6,1958,2007,Wd Sdng,Wd Sdng,4,CBlock,3,3,951.0,4,1,951,4,6,Typ,0,1,2.0,480.0,3,3,9,2009,143500,2.0,2382.0,51,0.0,14292.0
833,69,12800,2,7,1989,1989,Wd Sdng,Wd Sdng,4,PConc,4,3,1518.0,4,1,1644,4,5,Typ,1,3,2.0,569.0,3,3,8,2009,275000,3.0,3731.0,20,7462.0,26117.0
2891,82,11070,0,7,1988,1989,VinylSd,VinylSd,3,CBlock,3,3,1907.0,4,1,1959,3,9,Typ,0,1,3.0,766.0,3,3,7,2006,171000,3.0,4632.0,18,0.0,32424.0
486,69,12224,2,6,2000,2000,VinylSd,VinylSd,4,PConc,4,3,992.0,5,1,2054,4,7,Typ,1,2,2.0,390.0,3,3,7,2009,244000,3.5,3436.0,9,6872.0,20616.0
334,50,6953,0,5,1971,2004,VinylSd,VinylSd,3,CBlock,3,3,864.0,5,1,874,3,5,Typ,0,1,1.0,352.0,3,3,6,2010,130000,1.0,2090.0,39,0.0,10450.0
1804,100,11824,6,8,2006,2006,VinylSd,VinylSd,4,PConc,4,3,1685.0,5,1,1685,4,5,Typ,1,3,3.0,658.0,3,3,4,2007,253000,2.0,4028.0,1,24168.0,32224.0
2690,153,4118,0,4,1941,1950,Wd Sdng,Wd Sdng,3,CBlock,3,3,693.0,2,0,693,2,4,Typ,0,0,0.0,0.0,0,1,3,2006,52500,1.0,1386.0,65,0.0,5544.0
299,35,3907,0,8,1989,1989,HdBoard,HdBoard,4,CBlock,4,3,982.0,4,1,1034,4,4,Typ,1,3,2.0,598.0,3,3,4,2010,185000,2.0,2614.0,21,0.0,20912.0
466,57,8918,2,6,2005,2006,VinylSd,VinylSd,4,PConc,4,3,745.0,5,1,1490,4,7,Typ,1,3,2.0,392.0,3,3,7,2009,167800,2.5,2627.0,4,5254.0,15762.0
