Id,Lot Frontage,Lot Area,Neighborhood,Overall Qual,Year Built,Year Remod/Add,Exterior 1st,Exterior 2nd,Exter Qual,Foundation,Bsmt Qual,Bsmt Cond,Total Bsmt SF,Heating QC,Central Air,Gr Liv Area,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Finish,Garage Cars,Garage Area,Garage Qual,Paved Drive,Mo Sold,Yr Sold,SalePrice,total bath,total sf,age
75,69,8880,SawyerW,7,1994,2002,VinylSd,VinylSd,4,PConc,4,3,948.0,5,1,2110,4,8,Typ,2,,2,2.0,463.0,3,3,5,2010,205000,3.5,3521.0,16
2255,82,8410,Mitchel,6,1974,1974,Plywood,Plywood,3,CBlock,4,3,970.0,3,1,1026,3,5,Typ,1,,1,2.0,528.0,3,3,4,2007,143000,2.0,2524.0,33
1170,42,4385,Somerst,9,2001,2001,VinylSd,VinylSd,4,PConc,5,3,1419.0,5,1,1419,5,5,Typ,1,,3,2.0,588.0,3,3,9,2008,290000,2.5,3426.0,7
45,100,12919,NridgHt,9,2009,2010,VinylSd,VinylSd,5,PConc,5,3,2330.0,5,1,2364,5,11,Typ,2,,3,3.0,820.0,3,3,3,2010,611657,3.5,5514.0,1
836,82,12464,CollgCr,5,1996,1996,VinylSd,VinylSd,3,PConc,4,3,1040.0,4,1,1040,4,6,Typ,0,,1,2.0,576.0,3,3,11,2009,152000,2.0,2656.0,13
8,43,5005,StoneBr,8,1992,1992,HdBoard,HdBoard,4,PConc,4,3,1280.0,5,1,1280,4,5,Typ,0,,2,2.0,506.0,3,3,1,2010,191500,2.0,3066.0,18
1704,76,9591,NridgHt,8,2004,2005,VinylSd,VinylSd,4,PConc,5,3,1143.0,5,1,2473,4,9,Typ,1,,2,3.0,852.0,3,3,10,2007,317000,2.5,4468.0,3
2068,70,6960,Sawyer,7,1940,1998,Wd Sdng,Wd Sdng,3,BrkTil,3,3,680.0,5,1,1302,4,6,Typ,2,,1,1.0,224.0,3,3,7,2007,165250,1.5,2206.0,67
1488,75,9825,Edwards,5,1966,1966,HdBoard,HdBoard,3,CBlock,3,3,1092.0,3,1,1092,3,6,Typ,0,,1,1.0,264.0,3,3,4,2008,123000,1.0,2448.0,42
1391,88,14175,Sawyer,6,1956,1956,HdBoard,HdBoard,3,CBlock,3,4,988.0,3,1,1188,3,4,Typ,1,,1,2.0,621.0,3,3,6,2008,185000,2.0,2797.0,52
2633,74,7400,NAmes,7,1962,1962,Wd Sdng,Wd Sdng,3,CBlock,3,3,1045.0,4,1,1045,3,6,Typ,0,,1,2.0,528.0,3,3,3,2006,120000,2.0,2618.0,44
1872,88,10738,NWAmes,6,1966,1966,HdBoard,HdBoard,3,CBlock,3,3,1093.0,4,1,1093,3,6,Typ,1,,2,2.0,484.0,3,3,11,2007,158500,3.0,2670.0,41
1138,65,8366,SawyerW,6,2004,2004,VinylSd,VinylSd,4,PConc,4,3,798.0,5,1,1640,4,6,Typ,0,,2,2.0,520.0,3,3,12,2008,173000,2.5,2958.0,4
1899,70,9842,NAmes,4,1962,1962,HdBoard,HdBoard,3,Slab,0,0,0.0,3,1,1224,3,6,Typ,0,,1,2.0,462.0,3,3,3,2007,101800,2.0,1686.0,45
915,60,7200,SWISU,7,1936,2007,Wd Sdng,Wd Sdng,4,PConc,4,4,560.0,5,1,1135,4,6,Typ,0,,2,2.0,576.0,3,3,4,2009,155000,2.0,2271.0,73
660,60,10230,OldTown,5,1925,1950,MetalSd,MetalSd,3,BrkTil,3,3,1054.0,5,1,1078,5,6,Typ,0,,1,1.0,264.0,3,1,12,2009,125000,1.0,2396.0,84
2004,52,8626,OldTown,4,1956,1956,MetalSd,MetalSd,3,CBlock,0,0,0.0,4,1,968,3,5,Typ,0,,1,1.0,331.0,2,3,5,2007,104500,1.0,1299.0,51
443,74,8834,NridgHt,9,2004,2005,VinylSd,VinylSd,4,PConc,5,3,1462.0,5,1,2224,5,10,Typ,1,,3,3.0,738.0,3,3,6,2009,350000,3.5,4424.0,5
2627,60,8544,NAmes,3,1950,1950,Stucco,Stone,3,CBlock,0,0,0.0,4,0,1040,3,6,Typ,0,,1,2.0,400.0,3,3,7,2006,93500,2.0,1440.0,56
1438,68,9179,CollgCr,7,1999,1999,VinylSd,VinylSd,4,PConc,4,3,873.0,5,1,1790,4,7,Typ,0,,2,2.0,588.0,3,3,6,2008,193000,3.5,3251.0,9
1525,79,11526,Crawfor,6,1922,1994,MetalSd,MetalSd,3,BrkTil,5,3,588.0,2,1,2555,3,11,Min1,1,,3,2.0,672.0,3,3,9,2008,191000,2.0,3815.0,86
2644,70,5684,OldTown,6,1930,2005,Wd Sdng,Wd Sdng,3,BrkTil,3,3,813.0,5,1,813,4,5,Typ,0,,1,1.0,270.0,2,1,6,2006,110000,1.0,1896.0,76
866,69,11885,CollgCr,8,2001,2001,VinylSd,VinylSd,4,PConc,4,3,1299.0,5,1,1872,5,7,Typ,1,,2,2.0,531.0,3,3,11,2009,261500,3.5,3702.0,8
620,80,9600,NAmes,5,1956,1956,MetalSd,MetalSd,3,CBlock,3,3,1050.0,4,1,1050,3,5,Typ,0,,1,1.0,338.0,3,3,6,2009,128900,1.0,2438.0,53
2451,114,17242,NoRidge,9,1993,1994,MetalSd,MetalSd,4,PConc,5,3,1733.0,5,1,3500,5,11,Typ,1,,2,3.0,959.0,3,3,5,2006,584500,4.5,6192.0,13
2186,75,10215,Edwards,4,1954,1954,Wd Sdng,Wd Sdng,3,PConc,3,3,864.0,5,1,948,3,5,Typ,0,,1,1.0,248.0,3,3,2,2007,111000,1.0,2060.0,53
2025,60,8550,BrkSide,5,1926,1950,HdBoard,HdBoard,3,PConc,2,3,750.0,3,1,1316,3,7,Typ,0,,1,2.0,576.0,3,3,10,2007,90000,1.0,2642.0,81
1916,69,18450,NAmes,6,1965,1979,Plywood,Plywood,3,CBlock,4,3,1021.0,3,1,2380,3,7,Sev,1,,1,2.0,596.0,3,3,8,2007,129000,2.5,3997.0,42
1542,69,14778,Crawfor,6,1954,2006,HdBoard,HdBoard,4,CBlock,3,3,1296.0,5,1,1640,4,7,Typ,1,,1,2.0,924.0,3,3,11,2008,224000,2.0,3860.0,54
1163,30,3180,Somerst,6,2005,2005,MetalSd,MetalSd,4,PConc,4,3,600.0,5,1,1200,4,5,Typ,0,,2,2.0,480.0,3,3,5,2008,165000,3.5,2280.0,3
205,52,3068,OldTown,6,1920,1993,VinylSd,VinylSd,3,BrkTil,3,3,662.0,5,1,1324,3,6,Typ,0,,1,1.0,180.0,3,3,2,2010,122000,1.0,2166.0,90
2261,68,8298,Timber,8,2006,2007,VinylSd,VinylSd,4,PConc,4,3,1546.0,5,1,1564,5,6,Typ,1,,2,2.0,502.0,3,3,9,2007,267300,2.0,3612.0,1
423,104,13518,NridgHt,9,2008,2009,VinylSd,VinylSd,5,PConc,5,3,1926.0,5,1,3140,5,11,Typ,2,,3,3.0,820.0,3,3,7,2009,485000,3.5,5886.0,1
2687,90,33120,OldTown,6,1962,1962,BrkFace,Wd Sdng,3,CBlock,3,3,1595.0,3,1,2486,3,8,Typ,1,,1,2.0,576.0,3,3,10,2006,220000,2.0,4657.0,44
1436,69,13142,CollgCr,6,1997,1997,VinylSd,VinylSd,3,PConc,4,3,864.0,5,1,1771,4,6,Typ,0,,2,2.0,600.0,3,3,7,2008,215700,3.5,3235.0,11
444,107,11362,NridgHt,8,2004,2005,MetalSd,MetalSd,4,PConc,5,3,1836.0,5,1,1836,4,7,Typ,1,,3,3.0,862.0,3,3,3,2009,280000,3.0,4534.0,5
1067,92,10845,NridgHt,8,2003,2004,VinylSd,VinylSd,4,PConc,4,3,1603.0,5,1,1575,4,7,Typ,1,,3,3.0,732.0,3,3,6,2008,284000,3.0,3910.0,5
2290,21,1936,MeadowV,4,1970,1970,CemntBd,CmentBd,3,CBlock,4,3,630.0,4,1,630,3,3,Typ,0,,0,0.0,0.0,0,3,12,2007,84500,2.0,1260.0,37
168,80,9760,NAmes,6,1963,1984,Wd Sdng,Wd Sdng,3,CBlock,3,3,1395.0,3,1,1395,3,7,Min1,1,,2,2.0,440.0,3,3,5,2010,192000,2.0,3230.0,47
2643,66,3960,OldTown,7,1930,1950,Wd Sdng,Wd Sdng,3,BrkTil,3,3,502.0,3,0,1004,4,5,Typ,1,,1,1.0,200.0,2,1,7,2006,105000,1.0,1706.0,76
2802,70,9100,CollgCr,7,2004,2005,VinylSd,VinylSd,4,PConc,4,3,1860.0,5,1,1836,4,8,Typ,1,,3,2.0,484.0,3,3,10,2006,216837,2.0,4180.0,2
1224,80,9600,NAmes,5,1960,1960,MetalSd,MetalSd,2,CBlock,3,3,1296.0,3,1,1496,4,6,Typ,0,,2,2.0,450.0,3,3,2,2008,141500,2.0,3242.0,48
1382,57,9764,Sawyer,5,1967,2003,VinylSd,VinylSd,3,CBlock,3,3,894.0,5,1,894,4,5,Typ,0,,2,2.0,450.0,3,3,5,2008,130000,2.0,2238.0,41
853,60,8430,CollgCr,5,1978,1978,HdBoard,HdBoard,3,CBlock,4,3,1040.0,3,1,1040,3,5,Typ,0,,0,0.0,0.0,0,3,8,2009,124000,2.0,2080.0,31
2237,50,9060,IDOTRR,5,1923,1999,Wd Sdng,Plywood,3,BrkTil,4,3,859.0,5,1,1828,4,6,Typ,0,,0,0.0,0.0,0,3,3,2007,150909,2.0,2687.0,84
2585,66,12778,NAmes,5,1952,2003,MetalSd,MetalSd,3,CBlock,3,3,1008.0,5,1,1008,3,4,Typ,0,,2,1.0,280.0,3,3,1,2006,139500,2.0,2296.0,54
2193,60,8172,Edwards,4,1955,1955,WdShing,Plywood,3,CBlock,3,3,864.0,3,1,864,3,5,Typ,0,,1,2.0,528.0,3,1,10,2007,79275,2.0,2256.0,52
2262,64,9037,Timber,8,2006,2006,VinylSd,VinylSd,4,PConc,4,3,1476.0,5,1,1484,5,6,Typ,1,,2,2.0,472.0,3,3,12,2007,265900,2.0,3432.0,1
1528,52,6292,SWISU,6,1930,1950,Wd Sdng,Wd Sdng,3,BrkTil,4,3,768.0,3,0,790,3,4,Typ,0,,1,1.0,160.0,2,3,4,2008,91000,1.0,1718.0,78
370,85,11900,Gilbert,5,1977,1977,HdBoard,Wd Sdng,3,PConc,4,3,1122.0,5,1,1934,3,6,Typ,1,,1,2.0,567.0,3,2,7,2009,185000,3.5,3623.0,32
2629,70,7945,NAmes,5,1959,1959,BrkFace,Wd Sdng,3,CBlock,3,3,1150.0,5,1,1150,3,6,Typ,0,,2,1.0,300.0,3,3,5,2006,141000,2.0,2600.0,47
1703,134,16659,NridgHt,8,2007,2008,VinylSd,VinylSd,4,PConc,4,3,1582.0,5,1,2152,4,7,Typ,1,,1,2.0,728.0,3,3,6,2007,260116,2.5,4462.0,0
793,50,9340,Edwards,4,1941,1950,MetalSd,MetalSd,3,CBlock,3,3,672.0,3,1,672,3,4,Typ,0,,1,1.0,234.0,3,1,8,2009,113000,2.0,1578.0,68
1429,69,11454,SawyerW,8,1995,1995,VinylSd,VinylSd,4,PConc,4,3,1401.0,5,1,1511,4,6,Typ,1,,3,3.0,811.0,3,3,2,2008,225000,3.0,3723.0,13
648,80,8480,NAmes,5,1945,1950,MetalSd,MetalSd,3,CBlock,3,3,793.0,3,1,793,2,4,Typ,0,,1,1.0,240.0,3,3,8,2009,113000,2.0,1826.0,64
279,65,6305,Edwards,6,1975,1975,Plywood,Plywood,3,CBlock,3,3,1008.0,3,1,1096,3,5,Typ,1,,1,1.0,352.0,3,3,6,2010,125200,2.0,2456.0,35
1705,82,9709,NridgHt,8,2007,2007,VinylSd,VinylSd,5,PConc,5,3,918.0,5,1,2100,5,8,Typ,2,,3,3.0,786.0,3,3,9,2007,319500,3.5,3804.0,0
1257,60,10930,NAmes,5,1945,1950,MetalSd,MetalSd,3,CBlock,3,3,913.0,3,1,1558,3,6,Typ,1,,1,1.0,288.0,3,3,4,2008,140000,2.5,2759.0,63
2894,69,50102,Timber,6,1958,1958,Plywood,Plywood,3,CBlock,4,3,1632.0,3,1,1650,3,6,Typ,2,,1,2.0,518.0,3,3,3,2006,250764,2.0,3800.0,48
1062,74,8899,NridgHt,8,2007,2007,VinylSd,VinylSd,5,PConc,4,3,948.0,5,1,2088,4,10,Typ,1,,3,3.0,656.0,3,3,6,2008,250000,2.5,3692.0,1
1729,65,10237,Gilbert,6,2005,2006,VinylSd,VinylSd,4,PConc,4,3,768.0,5,1,1536,4,6,Typ,1,,3,2.0,400.0,3,3,6,2007,176000,2.5,2704.0,2
1925,80,9736,NAmes,6,1957,1969,Wd Sdng,Wd Sdng,3,CBlock,3,3,1331.0,4,1,1721,3,8,Typ,3,,1,2.0,464.0,3,3,4,2007,174850,1.0,3516.0,50
415,24,2364,NPkVill,6,1978,1978,Plywood,Brk Cmn,3,CBlock,4,3,804.0,3,1,1548,3,7,Typ,1,,1,2.0,440.0,3,3,7,2009,147000,2.5,2792.0,31
78,55,7892,SawyerW,6,1979,1979,Plywood,Plywood,3,CBlock,4,3,918.0,3,1,918,3,5,Typ,1,,1,1.0,264.0,3,3,4,2010,99500,2.0,2100.0,31
428,95,12350,NridgHt,9,2009,2009,VinylSd,VinylSd,4,PConc,5,3,1365.0,5,1,2690,5,8,Typ,1,,2,3.0,864.0,3,3,7,2009,398800,3.5,4919.0,0
1756,62,7917,Gilbert,6,1999,2000,VinylSd,VinylSd,3,PConc,4,3,953.0,5,1,1647,3,7,Typ,1,,2,2.0,460.0,3,3,8,2007,175000,2.5,3060.0,8
1280,60,7200,NAmes,5,1954,1954,MetalSd,MetalSd,3,CBlock,3,3,825.0,3,1,825,3,4,Typ,0,,1,1.0,350.0,3,3,7,2008,109500,1.0,2000.0,54
1928,69,12155,NAmes,6,1970,1970,Plywood,Plywood,3,CBlock,4,3,1657.0,4,1,1657,3,7,Typ,1,,1,2.0,484.0,3,3,3,2007,163500,2.0,3798.0,37
2671,69,7446,BrkSide,4,1941,1950,WdShing,Wd Shng,3,CBlock,3,3,788.0,3,1,788,3,4,Typ,2,,0,0.0,0.0,0,3,4,2006,100000,1.0,1576.0,65
2501,105,11025,NoRidge,8,1992,1993,HdBoard,ImStucc,4,PConc,5,3,1334.0,5,1,2826,4,9,Typ,3,,2,3.0,888.0,3,3,10,2006,334000,3.5,5048.0,14
225,65,7832,Sawyer,5,1968,1968,HdBoard,HdBoard,3,CBlock,3,3,864.0,5,1,864,3,4,Typ,0,,1,1.0,280.0,3,3,5,2010,137250,2.0,2008.0,42
2317,134,19378,Gilbert,7,2005,2006,VinylSd,VinylSd,4,PConc,4,3,1392.0,5,1,2462,4,9,Typ,1,,2,2.0,576.0,3,3,3,2006,320000,3.5,4430.0,1
160,69,9830,NAmes,5,1959,2006,Wd Sdng,Wd Sdng,3,CBlock,3,3,1063.0,5,1,1287,4,7,Typ,1,,3,2.0,576.0,3,3,3,2010,162000,2.0,2926.0,51
100,69,4403,Somerst,7,2009,2009,MetalSd,MetalSd,5,PConc,5,3,1470.0,5,1,1478,4,7,Typ,1,,3,2.0,484.0,3,3,6,2010,222000,3.5,3432.0,1
482,69,8174,Gilbert,7,2003,2003,VinylSd,VinylSd,4,PConc,4,3,698.0,5,1,1342,4,7,Typ,1,,3,2.0,393.0,3,3,5,2009,178000,3.5,2433.0,6
177,60,7200,OldTown,5,1940,1992,MetalSd,MetalSd,3,CBlock,3,3,788.0,3,1,804,4,4,Typ,2,,1,1.0,240.0,3,3,2,2010,119000,2.0,1832.0,70
1971,69,7590,NAmes,5,1962,1962,VinylSd,VinylSd,3,CBlock,3,3,864.0,3,1,1812,3,8,Typ,1,,2,1.0,264.0,3,3,7,2007,169500,2.0,2940.0,45
484,69,8795,Gilbert,7,2000,2000,VinylSd,VinylSd,4,PConc,4,3,952.0,5,1,2256,4,8,Typ,1,,3,2.0,554.0,3,3,4,2009,236000,2.5,3762.0,9
1561,44,3843,Crawfor,8,2007,2008,CemntBd,CmentBd,5,PConc,5,3,1596.0,5,1,1648,5,5,Typ,1,,3,2.0,525.0,3,3,8,2008,294464,3.0,3769.0,1
992,85,11075,NAmes,6,1969,1969,HdBoard,HdBoard,3,CBlock,2,3,952.0,3,1,2112,3,9,Typ,2,,1,2.0,576.0,3,3,6,2008,206900,2.5,3640.0,39
73,76,10142,SawyerW,7,2004,2004,VinylSd,VinylSd,4,PConc,4,3,956.0,5,1,2084,4,8,Typ,0,,2,2.0,618.0,3,3,1,2010,233000,3.5,3658.0,6
2646,56,7741,OldTown,6,1924,1950,MetalSd,MetalSd,3,BrkTil,3,2,1032.0,4,0,1032,3,5,Typ,0,,1,1.0,280.0,3,3,6,2006,108000,1.0,2344.0,82
994,65,8139,Gilbert,6,1995,1996,VinylSd,VinylSd,3,PConc,4,3,680.0,4,1,1470,3,7,Typ,1,,3,2.0,420.0,3,3,10,2008,165000,2.5,2570.0,13
2138,45,8982,CollgCr,5,1977,1977,CemntBd,CmentBd,3,CBlock,4,3,1040.0,3,1,1040,3,5,Typ,0,,1,2.0,748.0,3,3,1,2007,134900,1.5,2828.0,30
2013,51,6120,BrkSide,5,1939,1950,AsbShng,AsbShng,4,BrkTil,3,3,884.0,5,1,884,3,5,Typ,0,,1,1.0,240.0,3,3,7,2007,113000,1.0,2008.0,68
2126,70,16561,CollgCr,5,1996,1996,VinylSd,VinylSd,3,PConc,4,3,1097.0,5,1,1097,3,6,Typ,0,,1,1.0,242.0,3,3,7,2007,147900,2.5,2436.0,11
898,56,4060,Edwards,5,1922,1950,Wd Sdng,Wd Sdng,3,PConc,2,3,864.0,5,1,864,3,4,Typ,0,,0,0.0,0.0,0,3,7,2009,99900,1.0,1728.0,87
1048,24,2308,NPkVill,6,1975,1975,Plywood,Brk Cmn,3,CBlock,4,3,855.0,4,1,1456,3,7,Typ,0,,2,2.0,460.0,3,3,5,2008,143000,2.5,2771.0,33
2676,52,6240,BrkSide,6,1934,1950,Wd Sdng,Wd Sdng,3,PConc,3,3,816.0,3,1,1176,3,6,Typ,1,,1,2.0,528.0,3,3,9,2006,114500,1.0,2520.0,72
2498,69,8789,Sawyer,5,1967,1967,VinylSd,VinylSd,3,CBlock,3,3,912.0,3,1,941,3,6,Typ,1,,1,1.0,288.0,3,3,6,2006,129200,1.0,2141.0,39
1560,64,5587,Crawfor,8,2008,2008,CemntBd,CmentBd,5,PConc,5,3,1600.0,5,1,1652,4,5,Typ,1,,3,2.0,482.0,3,3,11,2008,392500,3.0,3734.0,0
296,66,9042,Crawfor,7,1941,2006,CemntBd,CmentBd,5,Stone,3,4,1152.0,5,1,2340,4,9,Typ,2,,2,1.0,252.0,3,3,5,2010,266500,2.0,3744.0,69
354,57,8923,Gilbert,7,1998,1998,VinylSd,VinylSd,4,PConc,4,3,384.0,4,1,1382,3,7,Typ,1,,3,2.0,396.0,3,3,2,2009,177500,2.5,2162.0,11
970,75,12518,Mitchel,5,1968,1968,HdBoard,HdBoard,3,CBlock,3,3,1008.0,4,1,1008,4,6,Typ,0,,1,1.0,384.0,3,3,4,2009,139500,1.0,2400.0,41
884,85,11069,CollgCr,6,2007,2007,VinylSd,VinylSd,4,PConc,4,3,608.0,5,1,1396,4,6,Typ,1,,3,2.0,440.0,3,3,7,2009,170000,2.5,2444.0,2
1894,80,8800,NAmes,6,1964,1997,MetalSd,MetalSd,3,CBlock,3,3,845.0,5,1,2154,3,8,Typ,1,,2,2.0,539.0,3,3,7,2007,224500,2.5,3538.0,43
450,96,13262,NridgHt,8,2003,2004,VinylSd,VinylSd,4,PConc,4,3,1082.0,5,1,2400,4,10,Typ,1,,3,3.0,730.0,3,3,6,2009,290000,3.5,4212.0,6
2031,69,7758,IDOTRR,7,1931,1950,Stucco,Stucco,3,PConc,3,3,1040.0,5,1,1818,3,7,Typ,2,,1,1.0,240.0,3,3,6,2007,169500,1.5,3098.0,76
949,43,12118,Mitchel,7,2004,2005,VinylSd,VinylSd,4,PConc,5,3,1710.0,5,1,1710,4,7,Typ,1,,3,2.0,550.0,3,3,4,2009,240000,2.0,3970.0,5
1907,80,9600,NAmes,5,1955,1955,HdBoard,HdBoard,3,CBlock,3,3,1078.0,5,1,1150,3,6,Typ,0,,3,1.0,288.0,3,3,10,2007,144000,2.0,2516.0,52
1906,100,9500,NAmes,6,1964,1978,VinylSd,VinylSd,3,CBlock,3,3,816.0,3,1,1977,3,9,Typ,1,,2,2.0,540.0,3,3,6,2007,165000,1.5,3333.0,43
549,50,7175,SawyerW,6,1990,1991,Plywood,ImStucc,4,PConc,4,3,1332.0,4,1,1332,4,5,Typ,0,,2,2.0,542.0,3,3,2,2009,145000,2.0,3206.0,19
243,69,11200,Edwards,5,1964,1964,Wd Sdng,Wd Sdng,3,CBlock,3,3,1250.0,5,1,1298,3,5,Typ,0,,1,2.0,504.0,3,1,6,2010,114000,2.0,3052.0,46
1697,110,14226,NridgHt,8,2006,2006,VinylSd,VinylSd,4,PConc,4,3,1935.0,4,1,1973,4,9,Typ,1,,3,3.0,895.0,3,3,7,2007,395000,2.0,4803.0,1
2365,24,2760,BrDale,6,1973,1973,HdBoard,HdBoard,3,CBlock,3,3,525.0,3,1,1092,3,6,Typ,0,,1,2.0,440.0,3,3,12,2006,105500,1.5,2057.0,33
310,85,11050,Mitchel,8,1998,1999,VinylSd,VinylSd,4,PConc,4,3,1049.0,5,1,1916,4,8,Typ,1,,1,3.0,741.0,3,3,5,2010,254900,3.5,3706.0,12
1961,60,7200,NAmes,5,1950,1950,WdShing,Wd Shng,3,CBlock,3,3,864.0,2,1,1238,3,6,Min2,1,,1,1.0,357.0,3,3,11,2007,102000,1.5,2459.0,57
849,79,12420,CollgCr,7,2001,2001,VinylSd,VinylSd,4,PConc,4,3,944.0,5,1,1840,4,6,Typ,0,,2,2.0,622.0,3,3,6,2009,230000,3.5,3406.0,8
2018,51,6120,BrkSide,5,1920,2004,MetalSd,MetalSd,3,BrkTil,3,3,939.0,5,1,1513,3,8,Typ,0,,1,1.0,180.0,2,1,5,2007,137500,1.5,2632.0,87
1328,55,7111,BrkSide,5,1928,1983,WdShing,Wd Shng,4,BrkTil,3,3,1008.0,3,1,1143,3,5,Typ,1,,1,1.0,288.0,3,3,7,2008,138000,1.0,2439.0,80
801,66,19255,SawyerW,6,1983,1983,Wd Sdng,Wd Sdng,4,CBlock,4,3,520.0,4,1,1338,4,5,Min2,1,,1,2.0,576.0,3,3,9,2009,156500,1.5,2434.0,26
400,70,8120,NAmes,4,1970,1970,MetalSd,MetalSd,3,CBlock,3,3,864.0,5,1,864,3,5,Typ,0,,1,2.0,463.0,3,3,7,2009,124500,1.0,2191.0,39
1650,92,11952,NWAmes,7,1977,1977,WdShing,Plywood,3,CBlock,4,3,808.0,3,1,1969,3,8,Typ,1,,2,2.0,534.0,3,3,11,2007,190000,2.5,3311.0,30
1084,43,3182,Blmngtn,7,2007,2007,VinylSd,VinylSd,4,PConc,4,3,1266.0,5,1,1266,4,6,Typ,1,,3,2.0,388.0,3,3,3,2008,159895,2.0,2920.0,1
1522,51,9842,SWISU,5,1921,1998,MetalSd,Wd Sdng,3,BrkTil,3,2,612.0,5,1,2601,3,8,Typ,0,,2,2.0,621.0,3,3,5,2008,189000,3.5,3834.0,87
2496,69,8020,Sawyer,5,1964,1964,HdBoard,HdBoard,3,CBlock,3,3,912.0,3,0,912,3,6,Typ,0,,0,0.0,0.0,0,3,4,2006,124000,1.0,1824.0,42
220,69,11341,Sawyer,5,1957,1996,Wd Sdng,Wd Sdng,3,CBlock,4,3,1392.0,3,1,1392,3,5,Mod,1,,1,2.0,528.0,3,3,5,2010,121500,2.5,3312.0,53
1254,76,12436,NAmes,5,1957,1957,Wd Sdng,Wd Sdng,3,CBlock,3,3,1824.0,2,1,1824,3,9,Typ,0,,1,2.0,484.0,3,3,1,2008,146000,2.0,4132.0,51
1443,75,12192,CollgCr,7,2000,2001,VinylSd,VinylSd,4,PConc,4,3,928.0,5,1,1823,4,6,Typ,0,,2,2.0,626.0,3,3,5,2008,235000,3.5,3377.0,8
2885,44,3842,Crawfor,8,2004,2005,CemntBd,CmentBd,4,PConc,5,3,1594.0,5,1,1646,4,5,Typ,1,,3,2.0,525.0,3,3,12,2006,300000,3.0,3765.0,2
2920,21,1936,MeadowV,4,1970,1970,CemntBd,CmentBd,3,CBlock,3,3,546.0,4,1,1092,3,5,Typ,0,,0,0.0,0.0,0,3,6,2006,90500,1.5,1638.0,36
1197,74,13101,NAmes,5,1965,1965,HdBoard,HdBoard,3,CBlock,3,3,1728.0,3,1,1728,3,10,Typ,0,,1,2.0,576.0,3,3,11,2008,142600,2.0,4032.0,43
848,67,9808,CollgCr,7,2002,2002,VinylSd,VinylSd,4,PConc,4,3,1573.0,5,1,1573,4,6,Typ,0,,2,2.0,544.0,3,3,3,2009,227000,3.0,3690.0,7
926,69,8145,Crawfor,7,1940,1950,Wd Sdng,Wd Sdng,3,BrkTil,3,3,920.0,5,1,2480,3,13,Typ,2,,1,2.0,400.0,3,3,7,2009,205000,2.5,3800.0,69
2158,73,17227,CollgCr,8,1999,2000,VinylSd,VinylSd,4,PConc,4,3,1341.0,5,1,1341,4,5,Typ,1,,2,2.0,482.0,3,3,1,2007,246900,2.5,3164.0,8
1555,60,5280,IDOTRR,4,1895,1950,Wd Sdng,Wd Sdng,3,Stone,1,2,173.0,5,0,1361,3,6,Typ,0,,1,1.0,185.0,2,3,7,2008,89000,1.0,1719.0,113
278,89,11792,Edwards,4,1948,1950,VinylSd,VinylSd,3,CBlock,3,3,744.0,5,0,1120,2,5,Typ,0,,1,2.0,480.0,3,2,6,2010,64000,1.0,2344.0,62
2522,40,3876,Greens,8,1978,1978,Wd Sdng,Plywood,4,CBlock,4,3,1226.0,3,1,1226,4,4,Typ,1,,3,2.0,484.0,3,3,7,2006,170000,2.0,2936.0,28
434,107,13891,NridgHt,9,2008,2009,VinylSd,VinylSd,5,PConc,5,3,1734.0,5,1,2822,5,12,Typ,1,,2,3.0,1020.0,3,3,1,2009,582933,3.5,5576.0,1
2683,50,6000,OldTown,6,1925,1980,MetalSd,MetalSd,3,BrkTil,3,3,1103.0,4,1,1103,4,5,Typ,1,,1,2.0,440.0,3,3,7,2006,110500,1.0,2646.0,81
2173,80,8240,Edwards,6,1960,1960,HdBoard,HdBoard,3,CBlock,3,3,1179.0,4,1,1179,3,5,Min2,0,,3,2.0,622.0,3,2,6,2007,110000,1.0,2980.0,47
894,50,9405,Edwards,5,1947,2008,VinylSd,VinylSd,3,CBlock,3,3,698.0,5,1,698,3,4,Typ,0,,0,0.0,0.0,0,3,6,2009,118000,1.0,1396.0,62
1066,85,10625,NridgHt,7,2003,2004,VinylSd,VinylSd,4,PConc,4,3,998.0,5,1,2046,4,8,Typ,1,,2,3.0,871.0,3,3,8,2008,284000,3.5,3915.0,5
1261,70,9247,NAmes,6,1962,1962,HdBoard,HdBoard,3,CBlock,3,3,858.0,5,1,1716,3,8,Typ,1,,3,2.0,490.0,3,3,3,2008,171000,1.5,3064.0,46
537,96,10628,SawyerW,7,2004,2004,VinylSd,VinylSd,4,PConc,4,3,835.0,5,1,1812,4,8,Typ,0,,2,2.0,478.0,3,3,1,2009,193000,2.5,3125.0,5
2301,69,11000,Mitchel,5,1976,2003,Plywood,Plywood,3,PConc,4,3,1090.0,3,1,1178,3,6,Typ,0,,1,2.0,502.0,3,3,6,2007,135000,2.5,2770.0,31
2854,54,9399,Crawfor,7,1919,1950,MetalSd,Stucco,3,BrkTil,3,3,818.0,3,1,1636,4,7,Typ,1,,1,1.0,288.0,2,1,9,2006,167000,1.5,2742.0,87
2649,60,7200,OldTown,4,1950,1950,MetalSd,MetalSd,3,CBlock,3,3,576.0,5,1,864,3,5,Typ,0,,2,1.0,528.0,3,3,8,2006,105000,1.0,1968.0,56
